filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./src/bison-getargs.gcda, 'src/getargs.c', 64.50, 231, 74.27, 171
./src/bison-getargs.gcda, 'src/location.h', 100.00, 5, 100.00, 30
./src/bison-assoc.gcda, 'src/assoc.c', 0.00, 11, 0.00, 6
./src/bison-glyphs.gcda, 'src/glyphs.c', 78.26, 23, 66.67, 6
./src/bison-output.gcda, 'src/output.c', 87.37, 388, 79.50, 1122
./src/bison-graphviz.gcda, 'src/graphviz.c', 84.62, 78, 68.75, 80
./src/bison-graphviz.gcda, 'lib/bitset.h', 84.62, 13, 100.00, 6
./src/bison-graphviz.gcda, 'src/gram.h', 100.00, 2, 100.00, 2
./src/bison-named-ref.gcda, 'src/named-ref.c', 30.00, 10, 0.00, 0.00
./src/bison-AnnotationList.gcda, 'src/AnnotationList.c', 0.00, 301, 0.00, 292
./src/bison-AnnotationList.gcda, 'lib/bitset.h', 0.00, 13, 0.00, 14
./src/bison-AnnotationList.gcda, 'src/gram.h', 0.00, 10, 0.00, 10
./lib/libbison_a-mbchar.gcda, 'lib/mbchar.h', 0.00, 15, 0.00, 6
./lib/libbison_a-xconcat-filename.gcda, 'lib/xconcat-filename.c', 83.33, 6, 100.00, 2
./lib/libbison_a-vfprintf.gcda, 'lib/vfprintf.c', 61.90, 21, 80.00, 10
./lib/libbison_a-free.gcda, 'lib/stdlib.h', 100.00, 1, 0.00, 0.00
./lib/libbison_a-free.gcda, 'lib/free.c', 100.00, 7, 0.00, 0.00
./lib/libbison_a-timevar.gcda, 'lib/timevar.c', 83.90, 118, 91.67, 48
./lib/libbison_a-timevar.gcda, 'lib/timevar.def', 100.00, 21, 0.00, 0.00
./lib/libbison_a-timevar.gcda, 'lib/xtime.h', 100.00, 2, 0.00, 0.00
./lib/libbison_a-snprintf.gcda, 'lib/snprintf.c', 65.00, 20, 60.00, 10
./lib/libbison_a-printf-parse.gcda, 'lib/printf-parse.c', 50.67, 225, 47.19, 231
./lib/libbison_a-printf-parse.gcda, 'lib/xsize.h', 0.00, 3, 0.00, 12
./lib/libbison_a-gettime.gcda, 'lib/gettime.c', 0.00, 7, 0.00, 0.00
./lib/libbison_a-dup-safer.gcda, 'lib/dup-safer.c', 0.00, 2, 0.00, 0.00
./lib/libbison_a-setlocale_null.gcda, 'lib/setlocale_null.c', 57.14, 21, 50.00, 8
./lib/libbison_a-wait-process.gcda, 'lib/wait-process.c', 51.85, 81, 57.14, 56
./lib/libbison_a-gl_hash_map.gcda, 'lib/gl_anyhash2.h', 0.00, 6, 0.00, 4
./lib/libbison_a-gl_hash_map.gcda, 'lib/gl_hash_map.c', 0.00, 141, 0.00, 56
./lib/libbison_a-gl_hash_map.gcda, 'lib/xsize.h', 0.00, 3, 0.00, 2
./lib/libbison_a-fstrcmp.gcda, 'lib/fstrcmp.c', 0.00, 75, 0.00, 96
./lib/libbison_a-fstrcmp.gcda, 'lib/diffseq.h', 0.00, 148, 0.00, 78
./lib/libbison_a-progname.gcda, 'lib/progname.c', 62.50, 16, 80.00, 10
./lib/libbison_a-localcharset.gcda, 'lib/localcharset.c', 75.00, 8, 100.00, 4
./lib/libbison_a-close-stream.gcda, 'lib/close-stream.c', 62.50, 8, 40.00, 10
./lib/libbison_a-basename-lgpl.gcda, 'lib/basename-lgpl.c', 55.00, 20, 66.67, 12
./lib/libbison_a-fprintf.gcda, 'lib/fprintf.c', 66.67, 24, 80.00, 10
./lib/libbison_a-xmemdup0.gcda, 'lib/xmemdup0.c', 0.00, 6, 0.00, 2
./lib/libbison_a-gl_rbtree_oset.gcda, 'lib/gl_anytree_oset.h', 0.00, 170, 0.00, 132
./lib/libbison_a-gl_rbtree_oset.gcda, 'lib/gl_rbtree_oset.c', 0.00, 7, 0.00, 4
./lib/libbison_a-gl_rbtree_oset.gcda, 'lib/gl_rbtree_ordered.h', 0.00, 257, 0.00, 158
./lib/libbison_a-unicodeio.gcda, 'lib/unicodeio.c', 27.59, 58, 35.29, 34
./lib/libbison_a-unicodeio.gcda, 'lib/unistr.h', 60.00, 5, 100.00, 2
./lib/libbison_a-gethrxtime.gcda, 'lib/gethrxtime.c', 57.14, 7, 100.00, 2
./lib/libbison_a-gethrxtime.gcda, 'lib/xtime.h', 100.00, 2, 0.00, 0.00
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anyhash2.h', 0.00, 6, 0.00, 6
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anyhash_primes.h', 0.00, 4, 0.00, 4
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_rbtreehash_list.c', 0.00, 22, 0.00, 24
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anytree_list2.h', 0.00, 294, 0.00, 232
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anytreehash_list2.h', 0.00, 90, 0.00, 80
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_oset.h', 0.00, 20, 0.00, 0.00
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anytreehash_list1.h', 0.00, 156, 0.00, 140
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anyrbtree_list2.h', 0.00, 383, 0.00, 196
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/xsize.h', 0.00, 3, 0.00, 4
./lib/libbison_a-gl_rbtreehash_list.gcda, 'lib/gl_anytree_list1.h', 0.00, 7, 0.00, 4
