filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./gnulib/import/strerror_r.gcda, 'strerror_r.c', 52.00, 25, 44.44, 18
./libdecnumber/host-ieee64.gcda, 'bid/host-ieee64.c', 0.00, 6, 0.00, 0.00
./libdecnumber/decimal32.gcda, 'bid/decimal32.c', 0.00, 34, 0.00, 2
./libdecnumber/decimal32.gcda, 'dpd/decimal32.c', 0.00, 181, 0.00, 100
./libdecnumber/bid2dpd_dpd2bid.gcda, 'bid/bid2dpd_dpd2bid.c', 0.00, 238, 0.00, 44
./libdecnumber/decimal64.gcda, 'bid/decimal64.c', 0.00, 34, 0.00, 2
./libdecnumber/decimal64.gcda, 'dpd/decimal64.c', 0.00, 274, 0.00, 152
./libdecnumber/host-ieee32.gcda, 'bid/host-ieee32.c', 0.00, 6, 0.00, 0.00
./libdecnumber/decNumber.gcda, 'decNumber.c', 0.00, 2668, 0.00, 2013
./libdecnumber/decimal128.gcda, 'bid/decimal128.c', 0.00, 34, 0.00, 2
./libdecnumber/decimal128.gcda, 'dpd/decimal128.c', 0.00, 217, 0.00, 142
./libdecnumber/host-ieee128.gcda, 'bid/host-ieee128.c', 0.00, 6, 0.00, 0.00
./libdecnumber/decContext.gcda, 'decContext.c', 0.00, 148, 0.00, 119
./opcodes/i386-dis.gcda, 'i386-dis.c', 0.00, 2687, 0.00, 2028
./opcodes/i386-dis.gcda, '../bfd/bfd.h', 0.00, 2, 0.00, 0.00
./opcodes/dis-buf.gcda, 'dis-buf.c', 0.00, 29, 0.00, 14
./opcodes/dis-init.gcda, 'dis-init.c', 0.00, 16, 0.00, 0.00
./opcodes/disassemble.gcda, 'disassemble.c', 0.00, 55, 0.00, 36
./readline/readline/xfree.gcda, 'xfree.c', 100.00, 4, 100.00, 2
./readline/readline/search.gcda, 'search.c', 0.00, 253, 0.00, 175
./readline/readline/vi_mode.gcda, 'vi_mode.c', 0.00, 1057, 0.00, 859
./readline/readline/kill.gcda, 'kill.c', 0.00, 357, 0.00, 216
./readline/readline/tilde.gcda, 'tilde.c', 84.82, 112, 90.32, 62
./readline/readline/complete.gcda, 'complete.c', 0.00, 1159, 0.00, 1062
./readline/readline/complete.gcda, 'rlmbutil.h', 0.00, 4, 0.00, 2
./readline/readline/bind.gcda, 'bind.c', 27.94, 1260, 31.63, 1059
./readline/readline/text.gcda, 'text.c', 0.00, 756, 0.00, 555
./readline/readline/parse-colors.gcda, 'parse-colors.c', 0.00, 175, 0.00, 93
./readline/readline/undo.gcda, 'undo.c', 0.00, 140, 0.00, 71
./readline/readline/mbutil.gcda, 'mbutil.c', 0.00, 169, 0.00, 150
./readline/readline/mbutil.gcda, 'rlmbutil.h', 0.00, 4, 0.00, 2
./readline/readline/misc.gcda, 'misc.c', 2.33, 300, 1.27, 158
./readline/readline/input.gcda, 'input.c', 0.00, 225, 0.00, 186
./readline/readline/parens.gcda, 'parens.c', 0.00, 58, 0.00, 38
./readline/readline/history.gcda, 'history.c', 4.35, 230, 1.43, 140
./readline/readline/macro.gcda, 'macro.c', 0.00, 115, 0.00, 62
./readline/readline/histfile.gcda, 'histfile.c', 10.14, 276, 6.25, 224
./readline/readline/colors.gcda, 'colors.c', 0.00, 98, 0.00, 92
./readline/readline/histsearch.gcda, 'histsearch.c', 0.00, 93, 0.00, 88
./readline/readline/readline.gcda, 'readline.c', 16.96, 519, 7.78, 334
./readline/readline/display.gcda, 'display.c', 0.74, 1346, 0.43, 1396
./readline/readline/display.gcda, 'rlmbutil.h', 0.00, 4, 0.00, 2
./readline/readline/histexpand.gcda, 'histexpand.c', 0.00, 738, 0.00, 677
./readline/readline/terminal.gcda, 'terminal.c', 45.98, 224, 52.07, 169
./readline/readline/nls.gcda, 'nls.c', 92.31, 26, 80.00, 30
./readline/readline/isearch.gcda, 'isearch.c', 0.00, 356, 0.00, 310
./readline/readline/shell.gcda, 'shell.c', 19.05, 42, 0.00, 14
./readline/readline/keymaps.gcda, 'keymaps.c', 16.33, 49, 9.52, 21
./readline/readline/callback.gcda, 'callback.c', 0.00, 135, 0.00, 120
./readline/readline/signals.gcda, 'signals.c', 0.00, 196, 0.00, 92
./readline/readline/util.gcda, 'util.c', 0.00, 115, 0.00, 68
./readline/readline/funmap.gcda, 'funmap.c', 57.14, 28, 60.00, 10
./readline/readline/rltty.gcda, 'rltty.c', 16.55, 145, 12.50, 80
./libiberty/lrealpath.gcda, 'lrealpath.c', 100.00, 6, 100.00, 2
./libiberty/make-relative-prefix.gcda, 'make-relative-prefix.c', 62.14, 140, 68.09, 94
./libiberty/cp-demangle.gcda, 'cp-demangle.c', 10.12, 2352, 12.14, 1647
./libiberty/pex-common.gcda, 'pex-common.c', 37.87, 272, 45.71, 140
./libiberty/lbasename.gcda, 'lbasename.c', 50.00, 16, 25.00, 16
./libiberty/unlink-if-ordinary.gcda, 'unlink-if-ordinary.c', 0.00, 5, 0.00, 4
./libiberty/sha1.gcda, 'sha1.c', 0.00, 190, 0.00, 38
./libiberty/floatformat.gcda, 'floatformat.c', 0.00, 178, 0.00, 88
./libiberty/argv.gcda, 'argv.c', 34.97, 163, 37.74, 106
./libiberty/pex-unix.gcda, 'pex-unix.c', 53.78, 119, 76.84, 95
./libiberty/objalloc.gcda, 'objalloc.c', 66.67, 96, 69.57, 46
./libiberty/dwarfnames.gcda, '../include/dwarf2.def', 0.00, 624, 0.00, 624
./libiberty/obstack.gcda, 'obstack.c', 67.00, 100, 71.43, 42
./libiberty/splay-tree.gcda, 'splay-tree.c', 57.08, 212, 52.46, 122
./libiberty/hex.gcda, 'hex.c', 100.00, 2, 0.00, 0.00
./libiberty/hashtab.gcda, 'hashtab.c', 84.96, 339, 83.95, 162
./libiberty/make-temp-file.gcda, 'make-temp-file.c', 0.00, 52, 0.00, 40
./libiberty/bsearch_r.gcda, 'bsearch_r.c', 0.00, 12, 0.00, 6
./libiberty/concat.gcda, 'concat.c', 43.10, 58, 40.00, 10
./libiberty/xstrerror.gcda, 'xstrerror.c', 0.00, 7, 0.00, 2
./libiberty/d-demangle.gcda, 'd-demangle.c', 4.92, 915, 7.14, 532
./libiberty/xstrndup.gcda, 'xstrndup.c', 100.00, 6, 0.00, 0.00
./libiberty/strsignal.gcda, 'strsignal.c', 0.00, 41, 0.00, 36
./libiberty/crc32.gcda, 'crc32.c', 0.00, 6, 0.00, 2
./libiberty/getpwd.gcda, 'getpwd.c', 0.00, 22, 0.00, 22
./libiberty/rust-demangle.gcda, 'rust-demangle.c', 3.75, 720, 1.43, 700
./libiberty/xexit.gcda, 'xexit.c', 0.00, 4, 0.00, 2
./libiberty/cplus-dem.gcda, 'cplus-dem.c', 10.32, 155, 15.71, 140
./libiberty/xstrdup.gcda, 'xstrdup.c', 100.00, 4, 0.00, 0.00
./libiberty/getruntime.gcda, 'getruntime.c', 100.00, 5, 0.00, 0.00
./libiberty/cp-demint.gcda, 'cp-demint.c', 37.50, 64, 34.88, 43
./libiberty/filename_cmp.gcda, 'filename_cmp.c', 17.39, 23, 0.00, 4
./libiberty/regex.gcda, 'regex.c', 49.96, 1393, 38.90, 1771
./libctf/libctf_la-ctf-string.gcda, 'ctf-string.c', 0.00, 252, 0.00, 124
./libctf/libctf_la-ctf-decl.gcda, 'ctf-decl.c', 0.00, 89, 0.00, 37
./libctf/libctf_la-ctf-sha1.gcda, 'ctf-sha1.c', 0.00, 9, 0.00, 4
./libctf/libctf_la-ctf-create.gcda, 'ctf-create.c', 0.00, 931, 0.00, 634
./libctf/libctf_la-ctf-create.gcda, 'ctf-inlines.h', 0.00, 8, 0.00, 6
./libctf/libctf_la-ctf-types.gcda, 'ctf-types.c', 0.00, 802, 0.00, 505
./libctf/libctf_la-ctf-types.gcda, 'ctf-inlines.h', 0.00, 6, 0.00, 4
./libctf/libctf_la-ctf-link.gcda, 'ctf-link.c', 0.00, 782, 0.00, 482
./libctf/libctf_la-ctf-link.gcda, 'ctf-inlines.h', 0.00, 6, 0.00, 24
./libctf/libctf_la-ctf-error.gcda, 'ctf-error.c', 0.00, 8, 0.00, 4
./libctf/libctf_la-ctf-serialize.gcda, 'ctf-serialize.c', 0.00, 537, 0.00, 251
./libctf/libctf_la-ctf-serialize.gcda, 'ctf-inlines.h', 0.00, 8, 0.00, 12
./libctf/libctf_la-ctf-serialize.gcda, 'ctf-decls.h', 0.00, 2, 0.00, 0.00
./libctf/libctf_la-ctf-open.gcda, 'ctf-open.c', 0.00, 910, 0.00, 518
./libctf/libctf_la-ctf-open.gcda, 'ctf-inlines.h', 0.00, 2, 0.00, 0.00
./libctf/libctf_la-ctf-subr.gcda, 'ctf-subr.c', 0.00, 132, 0.00, 76
./libctf/libctf_la-ctf-open-bfd.gcda, 'ctf-open-bfd.c', 0.00, 172, 0.00, 94
./libctf/libctf_la-ctf-open-bfd.gcda, '../bfd/bfd.h', 0.00, 7, 0.00, 0.00
./libctf/libctf_la-ctf-lookup.gcda, 'ctf-lookup.c', 0.00, 435, 0.00, 304
./libctf/libctf_la-ctf-lookup.gcda, 'ctf-inlines.h', 0.00, 6, 0.00, 8
./libctf/libctf_la-ctf-lookup.gcda, 'ctf-decls.h', 0.00, 2, 0.00, 0.00
./libctf/libctf_la-ctf-dedup.gcda, 'ctf-dedup.c', 0.00, 1136, 0.00, 734
